,CountyName,2017 % Change,2018 % Change,2019 % Change,2020 % Change,2021 % Change,2022 % Change,Total Change,2023-03-31,Score
172,Shackelford,0.0108344863073729,-0.0007991363869597874,0.0634869784237449,0.09841064509235911,0.23881037078856993,-0.03488392264853268,0.5289233230438682,114106.46879722648,2
173,Shelby,-0.007738244341240185,-0.0037170966596883188,0.10778760563673648,0.1106507537709908,0.16772409592478077,-0.07052393733727924,0.3556849822878725,148524.60309133367,1
174,Smith,0.03955214693345435,0.03317914300384133,0.04122694221692273,0.09329453040824755,0.15488347419313672,0.09274499124468628,0.6206264093921795,237136.73131890548,3
175,Somervell,0.06385446643971046,0.05087357822300864,0.05143086514802559,0.10199519568604856,0.2098173040992462,0.14129914993158557,0.8225481922957187,415234.2284998229,5
176,Starr,0.04954118659828277,-0.014817948390804789,0.05402619054471597,0.21849777620115732,0.062447357705325925,-0.06773218526132103,0.4676915050840379,74626.07163798362,2
177,Stephens,0.01275516739584849,0.07962530045801561,0.05496553976001435,0.11716671227590049,0.1765825802212376,0.14029752930339046,0.8391599210314955,118951.40209356313,5
178,Sutton,0.02547845891999899,0.017767238290931135,0.04100957904245062,0.040591412452930416,0.15320779830550244,-0.06485157403968356,0.2970934385035426,112881.8367442508,1
179,Swisher,0.07847153139509228,0.05634836295403287,0.1584853389957329,-0.020568209409385526,0.1697959237798838,0.0532251455569596,0.5761244867998702,75067.30846167283,3
180,Tarrant,0.06249752658321569,0.07532883651416056,0.058866318548429476,0.08680030347009679,0.1196888599167622,0.12814883535834257,0.6489209165213656,345473.0856210443,4
181,Taylor,0.0272105074225592,0.06409709233824203,-0.005154520595596015,0.11321519780323966,0.14655023297751335,0.07220934771027271,0.49788450631960046,193444.3543410996,2
182,Terry,-0.12404355165748066,0.09411152560254729,0.08222468224912428,0.09957268776170951,-0.015012833950204436,-0.08009649164361733,0.1030702840957989,79942.14170227051,1
183,Titus,0.0627706191781744,0.039512475727394906,0.0740201146855431,0.09550809236332264,0.20967475631009402,0.053419998652978966,0.7480650040727138,203334.8781283146,4
184,Tom Green,0.026099506035755997,0.055674998034162454,0.17214762188140706,0.07264656115376258,0.18221873814061657,0.021374576931181423,0.7087508373298621,246342.39866764168,4
185,Travis,0.021638442601027347,0.046903568899645746,0.04547831455197562,0.12667952926016826,0.23559259041311753,0.07176495573332924,0.6252170089684123,655275.1990602972,3
186,Trinity,0.009168598428165507,0.10426580868801624,0.05202068036606218,0.07934035719495268,0.2366871721530832,0.004442258526725036,0.6579874736000977,156235.38641826418,4
187,Tyler,-0.018618615260876895,0.037037646219064864,0.12674478382480855,0.0828668642618829,0.20259624109876437,-0.0097089723391425,0.5640819023161239,137374.57923625165,3
188,Upshur,0.014747707820923694,0.053335902192431506,0.04082123438238413,0.10140550909007978,0.1698747812495996,0.07595916592253626,0.5853560388410382,165936.75202164432,3
189,Uvalde,0.010990740675790419,-0.014613216109667506,0.07194720883502055,0.08473515629427247,0.12879441584765014,0.015511179949615391,0.41898255521690503,155166.77734529623,2
190,Val Verde,0.014185106743478108,0.03611640681011726,0.12867933941165818,0.025674591811212486,0.14672888360445113,0.05172412555495549,0.5496310452447194,172168.223761649,3
191,Van Zandt,0.06371672361229229,0.05659463671478314,0.10412785353263417,0.11200035737868698,0.2725741760289787,0.02726451782112993,0.8828935674033308,241691.40158819294,5
192,Victoria,-0.010474150068667273,0.04579155748251536,0.08148325390642286,0.08068257689959306,0.10773693271022673,0.08188342190214365,0.46184872514535674,214020.72137450922,2
193,Walker,0.027675770144451765,0.03955919104065339,0.0811816867089353,0.10476661998603053,0.22702091144743647,0.07937370212404857,0.7146104844485172,283506.9906071485,4
194,Waller,0.04088756375154374,0.03276327137752837,0.02019938808205092,0.04952088295019194,0.18001651740899274,0.10304798207324094,0.5075331817894974,359773.0622122898,2
195,Ward,0.13737020266162955,0.1397963895650859,0.10313031553011144,0.07421664968091377,0.12259573794550266,-0.14075953078135828,0.5042287664141345,133971.61500131278,2
196,Washington,0.0662963077376432,0.04616098475142595,0.06880776671519173,0.11901144278830289,0.24460350243663131,0.15194644401416152,0.9426628198368903,442190.97523425723,5
197,Webb,0.014702879833578453,0.053124827657404824,0.06643503930061158,0.06739921891028647,0.09331402981784229,0.004796733396328598,0.4093116351631137,180972.16545395803,2
198,Wharton,0.014450290974357738,0.018551948194252908,0.09461187848254352,0.07367674223889338,0.08917556359226368,0.05624320398227416,0.4162373893076414,219063.54322936994,2
199,Wichita,0.029279873053507467,0.07283368717710667,0.04650205659534967,0.1383401275903351,0.1616238591959438,0.10636719785460748,0.7188216217401244,142655.07471551516,4
200,Wilbarger,0.03680660992943349,0.03806579836018581,0.09322857604231635,0.1123475898633667,0.021309309717680115,0.09672945123032986,0.580760919750009,73936.70567921853,3
201,Willacy,0.0167544274975465,0.09380618488977958,0.15963252171138168,0.1186841327792464,0.1805404626257271,-0.18625068399024144,0.7032652120546452,57877.82644012152,4
202,Williamson,0.02305449790446709,0.03619521773141284,0.02701058032689301,0.1086247500338929,0.25878625249282,0.05862860148376454,0.579586778293543,435002.47530142235,3
203,Wilson,0.026333682542956365,0.010605630895997139,0.05420867580438199,0.10698892914636608,0.18405789169970468,0.06951301285150213,0.5671859939302527,340414.01407571865,3
204,Winkler,0.06545853887889601,0.12684151511971128,0.30284897282482354,0.19634697992518796,0.08993965991472251,-0.08434595968281143,0.8709340106560974,90232.66001959828,5
205,Wise,0.09305131485877798,0.056352270188368275,0.09940718886604473,0.09160422872812694,0.2319425469769065,0.061657413220338374,0.8282133787491684,350968.21613942104,5
206,Wood,0.03466839018868129,0.0813183871436745,0.08794205591363738,0.14073322550782666,0.26747492430861464,0.0414238645992587,0.8546251371304526,253383.02502472978,5
207,Yoakum,0.02811520661837009,0.043432238935981714,0.11692205470401135,0.16314951481786225,0.09853571523834494,-0.047164293647870115,0.5178865496439723,150118.51617372633,2
208,Young,-0.005519464089253225,0.04501474404472165,0.06906418179559146,0.12212803831980193,0.19225700307621751,0.13542798411998713,0.6405314389107883,137071.65334935545,3
209,Zapata,0.03235316940590154,-0.03504611353115513,0.06891393672571824,0.06510569911263082,0.03847154533184488,-0.044934669990531466,0.21646817881064537,96680.30190532032,1
210,Zavala,0.004446571538611878,0.016731394540682388,0.06723221761894849,0.04108455497181733,0.19948981578871783,0.1038272127891586,0.5447211548015283,77698.83820943345,3
